Time(seconds),Bus Name,Signal Name,Data
9.856389000,Async 5,Digital 6,08
9.856476000,Async 5,Digital 6,00
9.856562000,Async 5,Digital 6,42
9.856649000,Async 5,Digital 6,00
9.856736000,Async 5,Digital 6,00
9.856822000,Async 5,Digital 6,00
9.856909000,Async 5,Digital 6,01
9.856996000,Async 5,Digital 6,02
9.857083000,Async 5,Digital 6,A0
9.857169000,Async 5,Digital 6,02
9.857374000,Async 5,Digital 5,02
9.857461000,Async 5,Digital 5,45
9.857548000,Async 5,Digital 5,00
9.857635000,Async 5,Digital 5,12
9.857722000,Async 5,Digital 5,00
9.857809000,Async 5,Digital 5,0E
9.857896000,Async 5,Digital 5,00
9.857983000,Async 5,Digital 5,01
9.858070000,Async 5,Digital 5,00
9.858157000,Async 5,Digital 5,05
9.858244000,Async 5,Digital 5,04
9.858331000,Async 5,Digital 5,0A
9.858418000,Async 5,Digital 5,00
9.858505000,Async 5,Digital 5,47
9.858592000,Async 5,Digital 5,00
9.858679000,Async 5,Digital 5,00
9.858766000,Async 5,Digital 5,00
9.858853000,Async 5,Digital 5,00
9.858939000,Async 5,Digital 5,00
9.859026000,Async 5,Digital 5,01
9.859113000,Async 5,Digital 5,02
9.859200000,Async 5,Digital 5,A0
9.859287000,Async 5,Digital 5,02
9.859311000,Async 5,Digital 6,04
9.859424000,Async 5,Digital 6,13
9.859510000,Async 5,Digital 6,05
9.859597000,Async 5,Digital 6,01
9.859684000,Async 5,Digital 6,45
9.859771000,Async 5,Digital 6,00
9.859857000,Async 5,Digital 6,01
9.859944000,Async 5,Digital 6,00
9.901669000,Async 5,Digital 6,02
9.901756000,Async 5,Digital 6,45
9.901843000,Async 5,Digital 6,20
9.901929000,Async 5,Digital 6,0E
9.902016000,Async 5,Digital 6,00
9.902103000,Async 5,Digital 6,0A
9.902190000,Async 5,Digital 6,00
9.902276000,Async 5,Digital 6,01
9.902363000,Async 5,Digital 6,00
9.902450000,Async 5,Digital 6,05
9.902536000,Async 5,Digital 6,03
9.902623000,Async 5,Digital 6,06
9.902710000,Async 5,Digital 6,00
9.902797000,Async 5,Digital 6,42
9.902883000,Async 5,Digital 6,00
9.902970000,Async 5,Digital 6,00
9.903057000,Async 5,Digital 6,00
9.903143000,Async 5,Digital 6,00
9.903230000,Async 5,Digital 6,00
9.903438000,Async 5,Digital 6,04
9.903525000,Async 5,Digital 6,13
9.903612000,Async 5,Digital 6,05
9.903698000,Async 5,Digital 6,01
9.903785000,Async 5,Digital 6,45
9.903872000,Async 5,Digital 6,00
9.903959000,Async 5,Digital 6,01
9.904045000,Async 5,Digital 6,00
9.905381000,Async 5,Digital 6,02
9.905467000,Async 5,Digital 6,45
9.905554000,Async 5,Digital 6,20
9.905641000,Async 5,Digital 6,26
9.905727000,Async 5,Digital 6,00
9.905814000,Async 5,Digital 6,22
9.905901000,Async 5,Digital 6,00
9.905988000,Async 5,Digital 6,42
9.906074000,Async 5,Digital 6,00
9.906161000,Async 5,Digital 6,06
9.906248000,Async 5,Digital 6,00
9.906334000,Async 5,Digital 6,00
9.906421000,Async 5,Digital 6,00
9.906508000,Async 5,Digital 6,1D
9.906595000,Async 5,Digital 6,35
9.906681000,Async 5,Digital 6,11
9.906768000,Async 5,Digital 6,1C
9.906855000,Async 5,Digital 6,00
9.906941000,Async 5,Digital 6,00
9.907028000,Async 5,Digital 6,11
9.907115000,Async 5,Digital 6,01
9.907202000,Async 5,Digital 6,00
9.907288000,Async 5,Digital 6,00
9.907375000,Async 5,Digital 6,10
9.907462000,Async 5,Digital 6,00
9.907548000,Async 5,Digital 6,80
9.907635000,Async 5,Digital 6,00
9.907722000,Async 5,Digital 6,00
9.907808000,Async 5,Digital 6,80
9.907895000,Async 5,Digital 6,5F
9.907982000,Async 5,Digital 6,9B
9.908069000,Async 5,Digital 6,34
9.908155000,Async 5,Digital 6,FB
9.908242000,Async 5,Digital 6,02
9.908329000,Async 5,Digital 6,90
9.908415000,Async 5,Digital 6,35
9.908502000,Async 5,Digital 6,05
9.908589000,Async 5,Digital 6,0A
9.908676000,Async 5,Digital 6,00
9.908762000,Async 5,Digital 6,00
9.908849000,Async 5,Digital 6,FF
9.908936000,Async 5,Digital 6,FF
9.909022000,Async 5,Digital 6,00
9.909493000,Async 5,Digital 5,02
9.909580000,Async 5,Digital 5,45
9.909667000,Async 5,Digital 5,00
9.909754000,Async 5,Digital 5,66
9.909841000,Async 5,Digital 5,00
9.909928000,Async 5,Digital 5,62
9.910015000,Async 5,Digital 5,00
9.910102000,Async 5,Digital 5,47
9.910189000,Async 5,Digital 5,00
9.910276000,Async 5,Digital 5,07
9.910363000,Async 5,Digital 5,00
9.910450000,Async 5,Digital 5,00
9.910537000,Async 5,Digital 5,00
9.910624000,Async 5,Digital 5,5D
9.910711000,Async 5,Digital 5,00
9.910798000,Async 5,Digital 5,5A
9.910884000,Async 5,Digital 5,36
9.910971000,Async 5,Digital 5,00
9.911058000,Async 5,Digital 5,57
9.911145000,Async 5,Digital 5,36
9.911232000,Async 5,Digital 5,00
9.911319000,Async 5,Digital 5,54
9.911406000,Async 5,Digital 5,09
9.911493000,Async 5,Digital 5,00
9.911580000,Async 5,Digital 5,00
9.911667000,Async 5,Digital 5,0A
9.911754000,Async 5,Digital 5,00
9.911841000,Async 5,Digital 5,01
9.911928000,Async 5,Digital 5,00
9.912015000,Async 5,Digital 5,01
9.912102000,Async 5,Digital 5,09
9.912189000,Async 5,Digital 5,00
9.912276000,Async 5,Digital 5,01
9.912363000,Async 5,Digital 5,36
9.912449000,Async 5,Digital 5,00
9.912536000,Async 5,Digital 5,03
9.912623000,Async 5,Digital 5,19
9.912710000,Async 5,Digital 5,11
9.912797000,Async 5,Digital 5,01
9.912884000,Async 5,Digital 5,09
9.912971000,Async 5,Digital 5,00
9.913058000,Async 5,Digital 5,04
9.913145000,Async 5,Digital 5,36
9.913232000,Async 5,Digital 5,00
9.913319000,Async 5,Digital 5,0E
9.913406000,Async 5,Digital 5,36
9.913493000,Async 5,Digital 5,00
9.913580000,Async 5,Digital 5,03
9.913667000,Async 5,Digital 5,19
9.913753000,Async 5,Digital 5,01
9.913840000,Async 5,Digital 5,00
9.913927000,Async 5,Digital 5,36
9.914014000,Async 5,Digital 5,00
9.914101000,Async 5,Digital 5,05
9.914188000,Async 5,Digital 5,19
9.914275000,Async 5,Digital 5,00
9.914362000,Async 5,Digital 5,03
9.914449000,Async 5,Digital 5,08
9.914536000,Async 5,Digital 5,01
9.914623000,Async 5,Digital 5,09
9.914710000,Async 5,Digital 5,00
9.914797000,Async 5,Digital 5,05
9.914884000,Async 5,Digital 5,36
9.914971000,Async 5,Digital 5,00
9.915058000,Async 5,Digital 5,03
9.915144000,Async 5,Digital 5,19
9.915231000,Async 5,Digital 5,10
9.915318000,Async 5,Digital 5,02
9.915405000,Async 5,Digital 5,09
9.915492000,Async 5,Digital 5,00
9.915579000,Async 5,Digital 5,06
9.915666000,Async 5,Digital 5,36
9.915753000,Async 5,Digital 5,00
9.915840000,Async 5,Digital 5,09
9.915927000,Async 5,Digital 5,09
9.916014000,Async 5,Digital 5,65
9.916101000,Async 5,Digital 5,6E
9.916188000,Async 5,Digital 5,09
9.916274000,Async 5,Digital 5,00
9.916361000,Async 5,Digital 5,6A
9.916448000,Async 5,Digital 5,09
9.916535000,Async 5,Digital 5,01
9.916622000,Async 5,Digital 5,00
9.916709000,Async 5,Digital 5,09
9.916796000,Async 5,Digital 5,00
9.916883000,Async 5,Digital 5,09
9.916970000,Async 5,Digital 5,36
9.917057000,Async 5,Digital 5,00
9.917144000,Async 5,Digital 5,09
9.917231000,Async 5,Digital 5,36
9.917318000,Async 5,Digital 5,00
9.917405000,Async 5,Digital 5,06
9.917492000,Async 5,Digital 5,19
9.917578000,Async 5,Digital 5,11
9.917665000,Async 5,Digital 5,01
9.917752000,Async 5,Digital 5,09
9.917839000,Async 5,Digital 5,01
9.917926000,Async 5,Digital 5,00
9.918013000,Async 5,Digital 5,09
9.918100000,Async 5,Digital 5,01
9.918187000,Async 5,Digital 5,00
9.918274000,Async 5,Digital 5,25
9.918361000,Async 5,Digital 5,03
9.918448000,Async 5,Digital 5,53
9.918534000,Async 5,Digital 5,50
9.918621000,Async 5,Digital 5,50
9.918708000,Async 5,Digital 5,00
9.941487000,Async 5,Digital 6,04
9.941574000,Async 5,Digital 6,13
9.941660000,Async 5,Digital 6,05
9.941747000,Async 5,Digital 6,01
9.941834000,Async 5,Digital 6,45
9.941921000,Async 5,Digital 6,00
9.942007000,Async 5,Digital 6,01
9.942094000,Async 5,Digital 6,00
9.942892000,Async 5,Digital 6,02
9.942978000,Async 5,Digital 6,45
9.943065000,Async 5,Digital 6,20
9.943152000,Async 5,Digital 6,0C
9.943239000,Async 5,Digital 6,00
9.943325000,Async 5,Digital 6,08
9.943412000,Async 5,Digital 6,00
9.943499000,Async 5,Digital 6,01
9.943585000,Async 5,Digital 6,00
9.943672000,Async 5,Digital 6,06
9.943759000,Async 5,Digital 6,05
9.943846000,Async 5,Digital 6,04
9.943932000,Async 5,Digital 6,00
9.944019000,Async 5,Digital 6,42
9.944106000,Async 5,Digital 6,00
9.944192000,Async 5,Digital 6,47
9.944279000,Async 5,Digital 6,00
9.944465000,Async 5,Digital 5,02
9.944552000,Async 5,Digital 5,45
9.944639000,Async 5,Digital 5,00
9.944726000,Async 5,Digital 5,0C
9.944813000,Async 5,Digital 5,00
9.944900000,Async 5,Digital 5,08
9.944987000,Async 5,Digital 5,00
9.945074000,Async 5,Digital 5,01
9.945161000,Async 5,Digital 5,00
9.945248000,Async 5,Digital 5,07
9.945335000,Async 5,Digital 5,05
9.945422000,Async 5,Digital 5,04
9.945509000,Async 5,Digital 5,00
9.945596000,Async 5,Digital 5,42
9.945683000,Async 5,Digital 5,00
9.945770000,Async 5,Digital 5,47
9.945857000,Async 5,Digital 5,00
9.952907000,Async 5,Digital 6,02
9.952994000,Async 5,Digital 6,45
9.953080000,Async 5,Digital 6,20
9.953167000,Async 5,Digital 6,0C
9.953254000,Async 5,Digital 6,00
9.953340000,Async 5,Digital 6,08
9.953427000,Async 5,Digital 6,00
9.953514000,Async 5,Digital 6,01
9.953601000,Async 5,Digital 6,00
9.953687000,Async 5,Digital 6,02
9.953774000,Async 5,Digital 6,06
9.953861000,Async 5,Digital 6,04
9.953947000,Async 5,Digital 6,00
9.954034000,Async 5,Digital 6,03
9.954121000,Async 5,Digital 6,00
9.954208000,Async 5,Digital 6,4B
9.954294000,Async 5,Digital 6,00
9.954558000,Async 5,Digital 5,02
9.954645000,Async 5,Digital 5,45
9.954732000,Async 5,Digital 5,00
9.954819000,Async 5,Digital 5,10
9.954906000,Async 5,Digital 5,00
9.954993000,Async 5,Digital 5,0C
9.955080000,Async 5,Digital 5,00
9.955167000,Async 5,Digital 5,01
9.955254000,Async 5,Digital 5,00
9.955341000,Async 5,Digital 5,03
9.955428000,Async 5,Digital 5,06
9.955514000,Async 5,Digital 5,08
9.955601000,Async 5,Digital 5,00
9.955688000,Async 5,Digital 5,43
9.955775000,Async 5,Digital 5,00
9.955862000,Async 5,Digital 5,4B
9.955949000,Async 5,Digital 5,00
9.956036000,Async 5,Digital 5,00
9.956123000,Async 5,Digital 5,00
9.956210000,Async 5,Digital 5,00
9.956297000,Async 5,Digital 5,00
9.956390000,Async 5,Digital 5,02
9.956476000,Async 5,Digital 5,45
9.956563000,Async 5,Digital 5,00
9.956650000,Async 5,Digital 5,10
9.956737000,Async 5,Digital 5,00
9.956824000,Async 5,Digital 5,0C
9.956911000,Async 5,Digital 5,00
9.956998000,Async 5,Digital 5,01
9.957085000,Async 5,Digital 5,00
9.957172000,Async 5,Digital 5,04
9.957259000,Async 5,Digital 5,04
9.957346000,Async 5,Digital 5,08
9.957433000,Async 5,Digital 5,00
9.957520000,Async 5,Digital 5,4B
9.957607000,Async 5,Digital 5,00
9.957694000,Async 5,Digital 5,00
9.957781000,Async 5,Digital 5,00
9.957868000,Async 5,Digital 5,01
9.957955000,Async 5,Digital 5,02
9.958042000,Async 5,Digital 5,28
9.958129000,Async 5,Digital 5,01
9.958179000,Async 5,Digital 6,04
9.958309000,Async 5,Digital 6,13
9.958396000,Async 5,Digital 6,05
9.958482000,Async 5,Digital 6,01
9.958569000,Async 5,Digital 6,45
9.958656000,Async 5,Digital 6,00
9.958743000,Async 5,Digital 6,01
9.958829000,Async 5,Digital 6,00
9.962974000,Async 5,Digital 6,02
9.963061000,Async 5,Digital 6,45
9.963147000,Async 5,Digital 6,20
9.963234000,Async 5,Digital 6,10
9.963321000,Async 5,Digital 6,00
9.963408000,Async 5,Digital 6,0C
9.963494000,Async 5,Digital 6,00
9.963581000,Async 5,Digital 6,01
9.963668000,Async 5,Digital 6,00
9.963754000,Async 5,Digital 6,04
9.963841000,Async 5,Digital 6,07
9.963928000,Async 5,Digital 6,08
9.964015000,Async 5,Digital 6,00
9.964101000,Async 5,Digital 6,43
9.964188000,Async 5,Digital 6,00
9.964275000,Async 5,Digital 6,00
9.964361000,Async 5,Digital 6,00
9.964448000,Async 5,Digital 6,01
9.964535000,Async 5,Digital 6,02
9.964622000,Async 5,Digital 6,9B
9.964708000,Async 5,Digital 6,06
9.964921000,Async 5,Digital 5,02
9.965008000,Async 5,Digital 5,45
9.965095000,Async 5,Digital 5,00
9.965182000,Async 5,Digital 5,12
9.965269000,Async 5,Digital 5,00
9.965361000,Async 5,Digital 5,0E
9.965448000,Async 5,Digital 5,00
9.965535000,Async 5,Digital 5,01
9.965622000,Async 5,Digital 5,00
9.965709000,Async 5,Digital 5,05
9.965796000,Async 5,Digital 5,07
9.965883000,Async 5,Digital 5,0A
9.965970000,Async 5,Digital 5,00
9.966056000,Async 5,Digital 5,4B
9.966143000,Async 5,Digital 5,00
9.966230000,Async 5,Digital 5,00
9.966317000,Async 5,Digital 5,00
9.966404000,Async 5,Digital 5,00
9.966491000,Async 5,Digital 5,00
9.966578000,Async 5,Digital 5,01
9.966665000,Async 5,Digital 5,02
9.966752000,Async 5,Digital 5,9B
9.966839000,Async 5,Digital 5,06
9.966867000,Async 5,Digital 6,04
9.967006000,Async 5,Digital 6,13
9.967093000,Async 5,Digital 6,05
9.967180000,Async 5,Digital 6,01
9.967266000,Async 5,Digital 6,45
9.967353000,Async 5,Digital 6,00
9.967440000,Async 5,Digital 6,01
9.967526000,Async 5,Digital 6,00
9.967752000,Async 5,Digital 6,04
9.967839000,Async 5,Digital 6,13
9.967925000,Async 5,Digital 6,05
9.968012000,Async 5,Digital 6,01
9.968099000,Async 5,Digital 6,45
9.968185000,Async 5,Digital 6,00
9.968272000,Async 5,Digital 6,01
9.968359000,Async 5,Digital 6,00
9.968567000,Async 5,Digital 6,02
9.968654000,Async 5,Digital 6,45
9.968740000,Async 5,Digital 6,20
9.968827000,Async 5,Digital 6,0E
9.968914000,Async 5,Digital 6,00
9.969000000,Async 5,Digital 6,0A
9.969087000,Async 5,Digital 6,00
9.969174000,Async 5,Digital 6,01
9.969261000,Async 5,Digital 6,00
9.969347000,Async 5,Digital 6,05
9.969434000,Async 5,Digital 6,04
9.969521000,Async 5,Digital 6,06
9.969607000,Async 5,Digital 6,00
9.969694000,Async 5,Digital 6,43
9.969781000,Async 5,Digital 6,00
9.969868000,Async 5,Digital 6,00
9.969954000,Async 5,Digital 6,00
9.970041000,Async 5,Digital 6,00
9.970128000,Async 5,Digital 6,00
9.971498000,Async 5,Digital 6,04
9.971584000,Async 5,Digital 6,13
9.971671000,Async 5,Digital 6,05
9.971758000,Async 5,Digital 6,01
9.971845000,Async 5,Digital 6,45
9.971931000,Async 5,Digital 6,00
9.972018000,Async 5,Digital 6,01
9.972105000,Async 5,Digital 6,00
9.972850000,Async 5,Digital 6,02
9.972937000,Async 5,Digital 6,45
9.973024000,Async 5,Digital 6,20
9.973111000,Async 5,Digital 6,08
9.973197000,Async 5,Digital 6,00
9.973284000,Async 5,Digital 6,04
9.973371000,Async 5,Digital 6,00
9.973457000,Async 5,Digital 6,43
9.973544000,Async 5,Digital 6,00
9.973631000,Async 5,Digital 6,03
9.973718000,Async 5,Digital 6,3F
9.973804000,Async 5,Digital 6,01
9.973891000,Async 5,Digital 6,1C
9.974097000,Async 5,Digital 5,02
9.974184000,Async 5,Digital 5,45
9.974271000,Async 5,Digital 5,00
9.974358000,Async 5,Digital 5,08
9.974445000,Async 5,Digital 5,00
9.974532000,Async 5,Digital 5,04
9.974619000,Async 5,Digital 5,00
9.974705000,Async 5,Digital 5,4B
9.974792000,Async 5,Digital 5,00
9.974879000,Async 5,Digital 5,03
9.974966000,Async 5,Digital 5,73
9.975053000,Async 5,Digital 5,01
9.975140000,Async 5,Digital 5,D7
10.010327000,Async 5,Digital 6,02
10.010414000,Async 5,Digital 6,45
10.010500000,Async 5,Digital 6,20
10.010587000,Async 5,Digital 6,12
10.010674000,Async 5,Digital 6,00
10.010761000,Async 5,Digital 6,0E
10.010847000,Async 5,Digital 6,00
10.010934000,Async 5,Digital 6,43
10.011021000,Async 5,Digital 6,00
10.011107000,Async 5,Digital 6,03
10.011194000,Async 5,Digital 6,EF
10.011281000,Async 5,Digital 6,15
10.011367000,Async 5,Digital 6,83
10.011454000,Async 5,Digital 6,11
10.011541000,Async 5,Digital 6,02
10.011628000,Async 5,Digital 6,F0
10.011714000,Async 5,Digital 6,00
10.011801000,Async 5,Digital 6,00
10.011888000,Async 5,Digital 6,F4
10.011974000,Async 5,Digital 6,03
10.012061000,Async 5,Digital 6,00
10.012148000,Async 5,Digital 6,07
10.012235000,Async 5,Digital 6,70
10.012534000,Async 5,Digital 5,02
10.012621000,Async 5,Digital 5,45
10.012708000,Async 5,Digital 5,00
10.012795000,Async 5,Digital 5,12
10.012882000,Async 5,Digital 5,00
10.012969000,Async 5,Digital 5,0E
10.013056000,Async 5,Digital 5,00
10.013143000,Async 5,Digital 5,4B
10.013230000,Async 5,Digital 5,00
10.013317000,Async 5,Digital 5,01
10.013404000,Async 5,Digital 5,EF
10.013491000,Async 5,Digital 5,15
10.013578000,Async 5,Digital 5,81
10.013665000,Async 5,Digital 5,11
10.013752000,Async 5,Digital 5,02
10.013839000,Async 5,Digital 5,E0
10.013926000,Async 5,Digital 5,00
10.014013000,Async 5,Digital 5,00
10.014100000,Async 5,Digital 5,22
10.014187000,Async 5,Digital 5,01
10.014274000,Async 5,Digital 5,00
10.014361000,Async 5,Digital 5,00
10.014448000,Async 5,Digital 5,AA
10.014550000,Async 5,Digital 6,04
10.014689000,Async 5,Digital 6,13
10.014775000,Async 5,Digital 6,05
10.014862000,Async 5,Digital 6,01
10.014949000,Async 5,Digital 6,45
10.015035000,Async 5,Digital 6,00
10.015122000,Async 5,Digital 6,01
10.015209000,Async 5,Digital 6,00
10.023030000,Async 5,Digital 6,04
10.023117000,Async 5,Digital 6,13
10.023204000,Async 5,Digital 6,05
10.023290000,Async 5,Digital 6,01
10.023377000,Async 5,Digital 6,45
10.023464000,Async 5,Digital 6,00
10.023550000,Async 5,Digital 6,01
10.023637000,Async 5,Digital 6,00
10.023837000,Async 5,Digital 6,04
10.023923000,Async 5,Digital 6,17
10.024010000,Async 5,Digital 6,06
10.024097000,Async 5,Digital 6,4D
10.024183000,Async 5,Digital 6,8D
10.024270000,Async 5,Digital 6,B2
10.024357000,Async 5,Digital 6,BF
10.024444000,Async 5,Digital 6,27
10.024530000,Async 5,Digital 6,28
10.024859000,Async 5,Digital 5,01
10.024947000,Async 5,Digital 5,0B
10.025034000,Async 5,Digital 5,04
10.025122000,Async 5,Digital 5,16
10.025209000,Async 5,Digital 5,4D
10.025297000,Async 5,Digital 5,8D
10.025385000,Async 5,Digital 5,B2
10.025473000,Async 5,Digital 5,BF
10.025560000,Async 5,Digital 5,27
10.025648000,Async 5,Digital 5,28
10.025736000,Async 5,Digital 5,17
10.025823000,Async 5,Digital 5,D4
10.025911000,Async 5,Digital 5,18
10.025998000,Async 5,Digital 5,5A
10.026086000,Async 5,Digital 5,81
10.026173000,Async 5,Digital 5,2D
10.026261000,Async 5,Digital 5,8F
10.026349000,Async 5,Digital 5,EC
10.026436000,Async 5,Digital 5,52
10.026524000,Async 5,Digital 5,53
10.026611000,Async 5,Digital 5,26
10.026699000,Async 5,Digital 5,CC
10.026786000,Async 5,Digital 5,54
10.026874000,Async 5,Digital 5,6E
10.026961000,Async 5,Digital 5,CE
10.027049000,Async 5,Digital 5,3D
10.029516000,Async 5,Digital 6,04
10.029603000,Async 5,Digital 6,0E
10.029690000,Async 5,Digital 6,0A
10.029776000,Async 5,Digital 6,01
10.029863000,Async 5,Digital 6,0B
10.029950000,Async 5,Digital 6,04
10.030036000,Async 5,Digital 6,00
10.030123000,Async 5,Digital 6,4D
10.030210000,Async 5,Digital 6,8D
10.030296000,Async 5,Digital 6,B2
10.030383000,Async 5,Digital 6,BF
10.030470000,Async 5,Digital 6,27
10.030557000,Async 5,Digital 6,28
10.182899000,Async 5,Digital 6,04
10.182986000,Async 5,Digital 6,08
10.183073000,Async 5,Digital 6,04
10.183159000,Async 5,Digital 6,00
10.183246000,Async 5,Digital 6,45
10.183333000,Async 5,Digital 6,00
10.183420000,Async 5,Digital 6,01
10.232914000,Async 5,Digital 6,02
10.233001000,Async 5,Digital 6,45
10.233088000,Async 5,Digital 6,20
10.233174000,Async 5,Digital 6,08
10.233261000,Async 5,Digital 6,00
10.233348000,Async 5,Digital 6,04
10.233434000,Async 5,Digital 6,00
10.233521000,Async 5,Digital 6,43
10.233608000,Async 5,Digital 6,00
10.233695000,Async 5,Digital 6,0B
10.233781000,Async 5,Digital 6,3F
10.233868000,Async 5,Digital 6,01
10.233955000,Async 5,Digital 6,59
10.234202000,Async 5,Digital 5,02
10.234289000,Async 5,Digital 5,45
10.234376000,Async 5,Digital 5,00
10.234463000,Async 5,Digital 5,08
10.234550000,Async 5,Digital 5,00
10.234637000,Async 5,Digital 5,04
10.234723000,Async 5,Digital 5,00
10.234810000,Async 5,Digital 5,4B
10.234897000,Async 5,Digital 5,00
10.234984000,Async 5,Digital 5,0B
10.235071000,Async 5,Digital 5,73
10.235158000,Async 5,Digital 5,01
10.235245000,Async 5,Digital 5,92
10.235333000,Async 5,Digital 5,02
10.235420000,Async 5,Digital 5,45
10.235507000,Async 5,Digital 5,00
10.235593000,Async 5,Digital 5,0C
10.235680000,Async 5,Digital 5,00
10.235767000,Async 5,Digital 5,08
10.235854000,Async 5,Digital 5,00
10.235941000,Async 5,Digital 5,4B
10.236028000,Async 5,Digital 5,00
10.236115000,Async 5,Digital 5,01
10.236202000,Async 5,Digital 5,EF
10.236288000,Async 5,Digital 5,09
10.236375000,Async 5,Digital 5,E3
10.236462000,Async 5,Digital 5,05
10.236549000,Async 5,Digital 5,0B
10.236636000,Async 5,Digital 5,8D
10.236723000,Async 5,Digital 5,AA
10.236811000,Async 5,Digital 5,02
10.236898000,Async 5,Digital 5,45
10.236985000,Async 5,Digital 5,00
10.237072000,Async 5,Digital 5,09
10.237159000,Async 5,Digital 5,00
10.237246000,Async 5,Digital 5,05
10.237333000,Async 5,Digital 5,00
10.237420000,Async 5,Digital 5,4B
10.237507000,Async 5,Digital 5,00
10.237594000,Async 5,Digital 5,09
10.237681000,Async 5,Digital 5,FF
10.237768000,Async 5,Digital 5,01
10.237854000,Async 5,Digital 5,30
10.237941000,Async 5,Digital 5,5C
10.238117000,Async 5,Digital 5,02
10.238204000,Async 5,Digital 5,45
10.238290000,Async 5,Digital 5,00
10.238377000,Async 5,Digital 5,0C
10.238464000,Async 5,Digital 5,00
10.238551000,Async 5,Digital 5,08
10.238638000,Async 5,Digital 5,00
10.238725000,Async 5,Digital 5,4B
10.238812000,Async 5,Digital 5,00
10.238899000,Async 5,Digital 5,01
10.238986000,Async 5,Digital 5,EF
10.239073000,Async 5,Digital 5,09
10.239160000,Async 5,Digital 5,E3
10.239246000,Async 5,Digital 5,05
10.239333000,Async 5,Digital 5,0B
10.239420000,Async 5,Digital 5,8D
10.239507000,Async 5,Digital 5,AA
10.239799000,Async 5,Digital 6,04
10.239886000,Async 5,Digital 6,13
10.239972000,Async 5,Digital 6,05
10.240059000,Async 5,Digital 6,01
10.240146000,Async 5,Digital 6,45
10.240233000,Async 5,Digital 6,00
10.240319000,Async 5,Digital 6,01
10.240406000,Async 5,Digital 6,00
10.240614000,Async 5,Digital 6,04
10.240701000,Async 5,Digital 6,13
10.240788000,Async 5,Digital 6,05
10.240874000,Async 5,Digital 6,01
10.240961000,Async 5,Digital 6,45
10.241048000,Async 5,Digital 6,00
10.241134000,Async 5,Digital 6,01
10.241221000,Async 5,Digital 6,00
10.286753000,Async 5,Digital 6,02
10.286840000,Async 5,Digital 6,45
10.286927000,Async 5,Digital 6,20
10.287013000,Async 5,Digital 6,0C
10.287100000,Async 5,Digital 6,00
10.287187000,Async 5,Digital 6,08
10.287273000,Async 5,Digital 6,00
10.287360000,Async 5,Digital 6,43
10.287447000,Async 5,Digital 6,00
10.287533000,Async 5,Digital 6,03
10.287620000,Async 5,Digital 6,EF
10.287707000,Async 5,Digital 6,09
10.287794000,Async 5,Digital 6,E3
10.287880000,Async 5,Digital 6,05
10.287967000,Async 5,Digital 6,0B
10.288054000,Async 5,Digital 6,8D
10.288140000,Async 5,Digital 6,70
10.288381000,Async 5,Digital 5,02
10.288469000,Async 5,Digital 5,45
10.288556000,Async 5,Digital 5,00
10.288643000,Async 5,Digital 5,0C
10.288730000,Async 5,Digital 5,00
10.288822000,Async 5,Digital 5,08
10.288909000,Async 5,Digital 5,00
10.288996000,Async 5,Digital 5,4B
10.289083000,Async 5,Digital 5,00
10.289170000,Async 5,Digital 5,01
10.289257000,Async 5,Digital 5,EF
10.289344000,Async 5,Digital 5,09
10.289431000,Async 5,Digital 5,E1
10.289518000,Async 5,Digital 5,05
10.289605000,Async 5,Digital 5,0B
10.289692000,Async 5,Digital 5,8D
10.289779000,Async 5,Digital 5,AA
10.289831000,Async 5,Digital 6,04
10.289979000,Async 5,Digital 6,13
10.290065000,Async 5,Digital 6,05
10.290152000,Async 5,Digital 6,01
10.290239000,Async 5,Digital 6,45
10.290326000,Async 5,Digital 6,00
10.290412000,Async 5,Digital 6,01
10.290499000,Async 5,Digital 6,00
10.290698000,Async 5,Digital 6,04
10.290785000,Async 5,Digital 6,13
10.290872000,Async 5,Digital 6,05
10.290959000,Async 5,Digital 6,01
10.291045000,Async 5,Digital 6,45
10.291132000,Async 5,Digital 6,00
10.291219000,Async 5,Digital 6,01
10.291305000,Async 5,Digital 6,00
10.291505000,Async 5,Digital 6,02
10.291592000,Async 5,Digital 6,45
10.291678000,Async 5,Digital 6,20
10.291765000,Async 5,Digital 6,0C
10.291852000,Async 5,Digital 6,00
10.291938000,Async 5,Digital 6,08
10.292025000,Async 5,Digital 6,00
10.292112000,Async 5,Digital 6,43
10.292199000,Async 5,Digital 6,00
10.292285000,Async 5,Digital 6,03
10.292372000,Async 5,Digital 6,EF
10.292459000,Async 5,Digital 6,09
10.292545000,Async 5,Digital 6,E1
10.292632000,Async 5,Digital 6,05
10.292719000,Async 5,Digital 6,0B
10.292806000,Async 5,Digital 6,8D
10.292892000,Async 5,Digital 6,70
10.293412000,Async 5,Digital 6,02
10.293499000,Async 5,Digital 6,45
10.293586000,Async 5,Digital 6,20
10.293673000,Async 5,Digital 6,0C
10.293759000,Async 5,Digital 6,00
10.293846000,Async 5,Digital 6,08
10.293933000,Async 5,Digital 6,00
10.294019000,Async 5,Digital 6,43
10.294106000,Async 5,Digital 6,00
10.294193000,Async 5,Digital 6,03
10.294280000,Async 5,Digital 6,EF
10.294366000,Async 5,Digital 6,09
10.294453000,Async 5,Digital 6,E1
10.294540000,Async 5,Digital 6,05
10.294626000,Async 5,Digital 6,0B
